crop,soil_type,season,ph_min,ph_max,nitrogen_req,phosphorus_req,potassium_req,rainfall_min_mm,rainfall_max_mm,temp_min_c,temp_max_c,irrigation_type,yield_ton_per_acre,cost_rs_per_acre,price_rs_per_ton,profit_rs_per_acre,risk_score,climate_score
Cauliflower,Sandy,All,5.6,8.0,91,54,130,700,1392,11,26,Flood,3.9,25497.0,58923.0,204303.0,0.34,0.75
Cauliflower,Loamy,Kharif,5.6,7.2,79,81,22,690,1280,16,27,Sprinkler,4.26,25497.0,58923.0,225516.0,0.18,0.85
Cauliflower,Loamy,Rabi,5.3,7.2,156,56,68,587,1407,17,28,Sprinkler,3.51,25497.0,58923.0,181323.0,0.33,0.65
Cauliflower,Loamy,Summer,5.2,6.5,168,67,82,507,1132,16,31,Flood,4.09,25497.0,58923.0,215499.0,0.42,0.81
Cauliflower,Loamy,All,5.4,6.6,71,69,139,589,955,13,29,Sprinkler,4.55,25497.0,58923.0,242603.0,0.48,0.72
Cauliflower,Clay,Kharif,5.7,7.5,134,27,103,497,1131,21,34,Drip,4.07,25497.0,58923.0,214320.0,0.56,0.73
Cauliflower,Clay,Rabi,5.7,6.5,77,53,97,533,1430,12,26,Drip,4.27,25497.0,58923.0,226105.0,0.58,0.89
Cauliflower,Clay,Summer,5.0,7.7,138,70,110,600,882,18,31,Flood,3.56,25497.0,58923.0,184269.0,0.31,0.84
Cauliflower,Clay,All,5.5,7.3,137,59,113,510,1480,21,32,Rainfed,4.33,25497.0,58923.0,229640.0,0.49,0.72
Cauliflower,Silty,Kharif,5.1,7.6,141,59,20,386,1089,10,21,Rainfed,4.55,25497.0,58923.0,242603.0,0.31,0.75
Cauliflower,Silty,Rabi,5.3,7.1,85,67,43,660,997,13,30,Drip,4.11,25497.0,58923.0,216677.0,0.16,0.8
Cauliflower,Silty,Summer,5.2,6.8,86,44,53,761,1379,17,28,Drip,3.41,25497.0,58923.0,175431.0,0.14,0.64
Cauliflower,Silty,All,5.1,6.5,100,81,82,644,1622,11,21,Rainfed,3.72,25497.0,58923.0,193697.0,0.58,0.83
Cauliflower,Peaty,Kharif,5.8,6.6,94,86,121,303,887,19,37,Sprinkler,4.81,25497.0,58923.0,257924.0,0.34,0.72
Cauliflower,Peaty,Rabi,5.4,7.1,127,60,124,422,991,20,36,Flood,4.29,25497.0,58923.0,227283.0,0.59,0.91
Cauliflower,Peaty,Summer,5.8,6.5,142,37,23,608,933,18,32,Drip,3.89,25497.0,58923.0,203714.0,0.41,0.83
Cauliflower,Peaty,All,5.5,7.1,88,20,101,790,1319,10,25,Rainfed,4.88,25497.0,58923.0,262048.0,0.47,0.84
Broccoli,Sandy,Kharif,5.8,7.0,161,32,113,497,997,19,32,Drip,3.06,27959.0,35258.0,79930.0,0.54,0.87
Broccoli,Sandy,Rabi,5.7,6.5,167,31,58,726,1615,18,35,Drip,3.09,27959.0,35258.0,80988.0,0.58,0.77
Broccoli,Sandy,Summer,5.5,6.9,83,31,33,522,1454,10,22,Sprinkler,3.1,27959.0,35258.0,81340.0,0.48,0.68
Broccoli,Sandy,All,5.3,7.2,71,37,138,573,1421,21,38,Rainfed,2.98,27959.0,35258.0,77110.0,0.27,0.68
Broccoli,Loamy,Kharif,5.6,7.9,56,63,68,766,1700,21,37,Flood,3.0,27959.0,35258.0,77815.0,0.21,0.64
Broccoli,Loamy,Rabi,5.1,6.6,88,34,93,488,818,15,31,Rainfed,2.47,27959.0,35258.0,59128.0,0.4,0.67
Broccoli,Loamy,Summer,5.4,7.1,133,36,86,639,1455,19,32,Rainfed,2.56,27959.0,35258.0,62301.0,0.37,0.76
Broccoli,Loamy,All,5.1,7.9,96,83,107,533,883,19,33,Drip,2.93,27959.0,35258.0,75347.0,0.52,0.89
Broccoli,Clay,Kharif,5.0,7.0,168,35,55,734,1657,19,36,Drip,2.66,27959.0,35258.0,65827.0,0.45,0.73
Broccoli,Clay,Rabi,6.0,7.0,93,48,109,676,929,22,34,Flood,2.91,27959.0,35258.0,74641.0,0.25,0.89
Broccoli,Clay,Summer,5.9,6.7,45,90,70,472,1104,20,37,Sprinkler,2.94,27959.0,35258.0,75699.0,0.3,0.78
Broccoli,Clay,All,5.3,7.5,89,90,70,349,683,15,25,Sprinkler,2.62,27959.0,35258.0,64417.0,0.18,0.65
Broccoli,Silty,Kharif,5.7,6.9,77,46,47,711,1677,13,23,Sprinkler,2.91,27959.0,35258.0,74641.0,0.39,0.84
Broccoli,Silty,Rabi,6.0,6.7,149,41,138,328,626,15,32,Drip,3.14,27959.0,35258.0,82751.0,0.16,0.78
Broccoli,Silty,Summer,5.3,7.2,78,71,51,317,638,13,29,Flood,2.46,27959.0,35258.0,58776.0,0.4,0.66
Broccoli,Silty,All,5.7,7.7,62,79,130,718,1583,16,30,Flood,2.53,27959.0,35258.0,61244.0,0.16,0.63
Broccoli,Peaty,Kharif,5.5,7.5,170,48,22,600,1386,19,36,Sprinkler,2.87,27959.0,35258.0,73231.0,0.15,0.81
Broccoli,Peaty,Rabi,5.4,8.0,151,58,93,364,665,15,26,Drip,2.57,27959.0,35258.0,62654.0,0.45,0.74
Broccoli,Peaty,Summer,5.8,7.7,175,82,28,565,1363,18,29,Drip,3.16,27959.0,35258.0,83456.0,0.55,0.66
Broccoli,Peaty,All,5.6,6.8,154,60,35,320,651,19,32,Drip,2.23,27959.0,35258.0,50666.0,0.23,0.86
Carrot,Sandy,Kharif,6.0,6.8,40,51,58,323,1054,22,36,Flood,1.65,16062.0,17986.0,13616.0,0.35,0.71
Carrot,Sandy,Rabi,5.9,8.0,177,85,46,652,953,20,30,Drip,1.57,16062.0,17986.0,12177.0,0.17,0.9
Carrot,Sandy,Summer,5.2,6.7,95,65,55,365,1311,19,35,Rainfed,1.96,16062.0,17986.0,19192.0,0.23,0.83
Carrot,Sandy,All,5.2,7.2,105,74,140,655,1001,18,31,Rainfed,2.02,16062.0,17986.0,20271.0,0.23,0.82
Carrot,Loamy,Kharif,5.6,7.6,170,40,73,720,1077,15,31,Flood,1.56,16062.0,17986.0,11997.0,0.4,0.63
Carrot,Loamy,Rabi,5.1,6.7,180,72,28,468,1323,11,26,Sprinkler,2.14,16062.0,17986.0,22429.0,0.17,0.88
Carrot,Loamy,Summer,5.3,6.6,96,68,33,700,1026,12,30,Sprinkler,1.99,16062.0,17986.0,19731.0,0.5,0.63
Carrot,Loamy,All,5.3,7.4,112,90,54,611,912,10,22,Sprinkler,2.27,16062.0,17986.0,24768.0,0.29,0.72
Carrot,Clay,Kharif,5.7,8.0,176,90,96,751,1363,17,29,Sprinkler,1.55,16062.0,17986.0,11817.0,0.36,0.65
Carrot,Clay,Rabi,5.1,7.1,108,26,137,671,1525,15,28,Flood,2.08,16062.0,17986.0,21350.0,0.19,0.95
Carrot,Clay,Summer,5.8,7.3,110,74,86,782,1717,13,27,Rainfed,2.27,16062.0,17986.0,24768.0,0.3,0.71
Carrot,Clay,All,5.1,6.6,101,31,41,594,852,11,25,Flood,2.16,16062.0,17986.0,22789.0,0.11,0.93
Carrot,Silty,Kharif,5.7,7.9,74,81,83,563,1464,20,38,Rainfed,1.85,16062.0,17986.0,17213.0,0.41,0.92
Carrot,Silty,Rabi,5.7,7.6,176,64,51,678,1555,18,28,Flood,2.28,16062.0,17986.0,24947.0,0.44,0.91
Carrot,Silty,Summer,5.5,6.8,59,66,127,368,1094,15,25,Flood,1.92,16062.0,17986.0,18472.0,0.19,0.94
Carrot,Silty,All,5.3,7.5,178,35,57,453,1147,14,28,Drip,1.54,16062.0,17986.0,11637.0,0.42,0.74
Carrot,Peaty,Kharif,5.9,7.9,171,24,139,537,1369,17,27,Sprinkler,1.54,16062.0,17986.0,11637.0,0.33,0.7
Carrot,Peaty,Rabi,5.1,7.0,87,71,65,304,607,16,33,Drip,1.6,16062.0,17986.0,12717.0,0.36,0.65
Carrot,Peaty,Summer,5.1,7.2,79,52,48,540,1144,15,29,Sprinkler,1.87,16062.0,17986.0,17573.0,0.19,0.88
Carrot,Peaty,All,5.1,7.2,152,40,37,481,1446,16,26,Sprinkler,2.22,16062.0,17986.0,23868.0,0.45,0.64
Radish,Sandy,Kharif,5.3,6.5,90,81,105,436,757,16,33,Flood,3.28,19369.0,18417.0,41038.0,0.46,0.71
Radish,Sandy,Rabi,5.8,7.8,168,69,36,356,666,22,32,Drip,2.52,19369.0,18417.0,27041.0,0.35,0.87
Radish,Sandy,Summer,5.2,7.5,127,74,96,677,885,16,33,Sprinkler,2.67,19369.0,18417.0,29804.0,0.14,0.75
Radish,Sandy,All,5.6,7.6,87,51,55,692,1009,14,27,Flood,2.57,19369.0,18417.0,27962.0,0.45,0.88
Radish,Loamy,Kharif,5.7,7.3,86,44,129,602,1446,20,32,Drip,2.48,19369.0,18417.0,26305.0,0.3,0.7
Radish,Loamy,Rabi,5.2,6.7,44,45,31,742,994,16,32,Sprinkler,3.16,19369.0,18417.0,38828.0,0.59,0.68
Radish,Loamy,Summer,5.4,6.6,149,26,58,356,831,15,29,Sprinkler,3.17,19369.0,18417.0,39012.0,0.22,0.91
Radish,Loamy,All,5.2,6.5,122,47,56,541,1027,19,30,Flood,2.56,19369.0,18417.0,27778.0,0.57,0.73
Radish,Clay,Kharif,5.3,6.6,43,90,118,741,1074,15,30,Sprinkler,3.21,19369.0,18417.0,39749.0,0.39,0.81
Radish,Clay,Rabi,5.2,6.9,138,31,133,354,687,20,31,Rainfed,3.03,19369.0,18417.0,36434.0,0.56,0.83
Radish,Clay,Summer,5.2,7.6,65,29,140,579,1412,15,29,Flood,3.5,19369.0,18417.0,45090.0,0.2,0.85
Radish,Clay,All,5.0,6.8,180,52,134,749,1726,18,33,Sprinkler,2.86,19369.0,18417.0,33303.0,0.46,0.92
Radish,Silty,Kharif,5.1,7.1,168,22,41,606,1086,21,33,Sprinkler,2.39,19369.0,18417.0,24647.0,0.38,0.88
Radish,Silty,Rabi,5.7,7.6,141,83,107,572,1297,11,23,Flood,3.22,19369.0,18417.0,39933.0,0.29,0.87
Radish,Silty,Summer,5.4,6.9,87,20,40,592,1015,19,29,Flood,2.93,19369.0,18417.0,34592.0,0.46,0.69
Radish,Silty,All,5.9,6.9,108,90,35,387,816,10,28,Drip,2.68,19369.0,18417.0,29988.0,0.42,0.93
Radish,Peaty,Kharif,5.3,6.7,53,51,125,407,1154,11,21,Sprinkler,3.08,19369.0,18417.0,37355.0,0.59,0.71
Radish,Peaty,Rabi,5.9,7.8,107,37,72,759,1585,14,29,Rainfed,3.07,19369.0,18417.0,37171.0,0.11,0.72
Radish,Peaty,Summer,5.7,6.9,105,22,88,636,1632,22,33,Flood,3.45,19369.0,18417.0,44169.0,0.23,0.82
Radish,Peaty,All,5.6,6.8,153,48,61,437,845,19,35,Drip,2.86,19369.0,18417.0,33303.0,0.46,0.75
Beetroot,Sandy,Kharif,5.5,7.7,85,44,92,551,1497,12,26,Rainfed,2.07,21391.0,34992.0,51043.0,0.54,0.89
Beetroot,Sandy,Rabi,5.7,6.8,76,29,74,425,1090,20,36,Rainfed,2.44,21391.0,34992.0,63990.0,0.17,0.86
Beetroot,Sandy,Summer,5.0,6.6,138,22,34,723,936,22,32,Drip,2.02,21391.0,34992.0,49294.0,0.14,0.65
Beetroot,Sandy,All,5.6,6.5,42,33,89,676,1222,21,32,Drip,1.92,21391.0,34992.0,45794.0,0.48,0.91
Beetroot,Loamy,Kharif,5.8,7.0,162,39,51,328,1084,21,35,Rainfed,1.81,21391.0,34992.0,41945.0,0.12,0.79
Beetroot,Loamy,Rabi,5.1,7.8,146,38,20,767,1196,10,23,Flood,2.14,21391.0,34992.0,53493.0,0.28,0.7
Beetroot,Loamy,Summer,5.9,7.5,68,82,41,356,785,11,25,Sprinkler,1.86,21391.0,34992.0,43695.0,0.27,0.73
Beetroot,Loamy,All,5.9,6.6,51,39,42,519,1262,15,27,Flood,1.93,21391.0,34992.0,46144.0,0.43,0.71
Beetroot,Clay,Kharif,5.8,7.0,66,54,137,555,1432,15,29,Rainfed,2.5,21391.0,34992.0,66090.0,0.53,0.94
Beetroot,Clay,Rabi,5.8,6.7,77,69,77,669,1358,11,22,Flood,2.65,21391.0,34992.0,71339.0,0.24,0.63
Beetroot,Clay,Summer,6.0,6.8,138,65,60,553,1187,17,33,Sprinkler,1.92,21391.0,34992.0,45794.0,0.57,0.92
Beetroot,Clay,All,5.4,7.3,177,88,83,572,1321,13,29,Rainfed,2.31,21391.0,34992.0,59441.0,0.31,0.8
Beetroot,Silty,Kharif,5.7,7.6,62,50,66,301,709,10,25,Flood,2.65,21391.0,34992.0,71339.0,0.56,0.62
Beetroot,Silty,Rabi,5.3,7.8,75,57,78,373,1137,16,29,Drip,2.54,21391.0,34992.0,67490.0,0.13,0.65
Beetroot,Silty,Summer,6.0,7.6,136,23,109,794,1428,15,25,Rainfed,2.39,21391.0,34992.0,62241.0,0.14,0.89
Beetroot,Silty,All,5.9,6.5,133,38,30,425,703,10,26,Drip,2.48,21391.0,34992.0,65390.0,0.33,0.65
Beetroot,Peaty,Kharif,5.5,7.9,160,72,112,472,1126,22,32,Sprinkler,1.89,21391.0,34992.0,44745.0,0.13,0.82
Beetroot,Peaty,Rabi,5.6,6.8,81,21,70,726,1359,20,37,Sprinkler,2.62,21391.0,34992.0,70289.0,0.35,0.85
Beetroot,Peaty,Summer,5.4,6.7,63,86,68,800,1128,21,34,Flood,2.35,21391.0,34992.0,60841.0,0.21,0.66
Beetroot,Peaty,All,5.7,7.3,59,79,81,460,1328,20,36,Flood,1.94,21391.0,34992.0,46494.0,0.5,0.83
Spinach,Sandy,Kharif,5.6,7.8,47,50,56,383,1137,11,22,Drip,2.57,10101.0,17203.0,34112.0,0.48,0.71
Spinach,Sandy,Rabi,5.6,7.5,48,50,54,343,1126,19,29,Flood,2.02,10101.0,17203.0,24650.0,0.26,0.93
Spinach,Sandy,Summer,5.0,7.0,112,70,84,399,921,22,38,Sprinkler,2.94,10101.0,17203.0,40477.0,0.45,0.63
Spinach,Sandy,All,5.4,7.6,65,84,123,696,1049,10,26,Flood,2.56,10101.0,17203.0,33939.0,0.53,0.7
Spinach,Loamy,Kharif,5.2,7.2,63,49,133,410,1307,20,32,Drip,2.96,10101.0,17203.0,40821.0,0.35,0.95
Spinach,Loamy,Rabi,5.6,7.3,127,77,120,367,914,14,29,Flood,2.02,10101.0,17203.0,24650.0,0.46,0.84
Spinach,Loamy,Summer,5.2,8.0,59,39,92,621,1330,11,21,Drip,2.74,10101.0,17203.0,37036.0,0.25,0.9
Spinach,Loamy,All,5.8,7.8,167,32,78,460,833,14,26,Rainfed,2.26,10101.0,17203.0,28778.0,0.28,0.63
Spinach,Clay,Kharif,5.2,7.7,106,80,52,690,1342,20,32,Rainfed,2.94,10101.0,17203.0,40477.0,0.34,0.73
Spinach,Clay,Rabi,5.3,7.1,73,76,66,562,1401,15,30,Rainfed,2.65,10101.0,17203.0,35488.0,0.35,0.69
Spinach,Clay,Summer,5.9,7.5,54,51,109,720,1494,10,22,Rainfed,2.27,10101.0,17203.0,28951.0,0.18,0.74
Spinach,Clay,All,5.1,7.1,158,31,64,538,1217,20,38,Flood,2.09,10101.0,17203.0,25854.0,0.19,0.64
Spinach,Silty,Kharif,6.0,7.1,150,45,71,468,734,15,30,Flood,2.19,10101.0,17203.0,27574.0,0.47,0.64
Spinach,Silty,Rabi,5.5,7.3,160,38,101,409,936,19,29,Flood,2.04,10101.0,17203.0,24994.0,0.5,0.88
Spinach,Silty,Summer,6.0,6.8,94,22,117,650,1283,14,28,Drip,2.06,10101.0,17203.0,25338.0,0.13,0.74
Spinach,Silty,All,5.3,7.6,147,87,47,642,1107,12,22,Rainfed,2.86,10101.0,17203.0,39100.0,0.31,0.94
Spinach,Peaty,Kharif,5.3,6.8,147,81,80,574,1479,22,34,Flood,2.33,10101.0,17203.0,29983.0,0.45,0.74
Spinach,Peaty,Rabi,5.0,7.7,90,29,112,641,1433,19,31,Sprinkler,2.64,10101.0,17203.0,35316.0,0.51,0.86
Spinach,Peaty,Summer,5.8,7.6,43,39,134,534,885,17,32,Rainfed,2.76,10101.0,17203.0,37380.0,0.44,0.69
Spinach,Peaty,All,5.7,8.0,72,77,101,796,1588,11,21,Drip,2.72,10101.0,17203.0,36692.0,0.19,0.84
Lettuce,Sandy,Kharif,5.2,6.8,43,67,124,486,702,14,28,Rainfed,5.8,13836.0,40845.0,223067.0,0.42,0.76
Lettuce,Sandy,Rabi,5.4,7.0,178,74,86,798,1781,15,26,Drip,5.28,13836.0,40845.0,201827.0,0.29,0.79
Lettuce,Sandy,Summer,5.2,7.2,112,75,101,445,1363,19,30,Rainfed,6.03,13836.0,40845.0,232461.0,0.15,0.83
Lettuce,Sandy,All,5.6,7.1,167,89,32,624,1278,18,28,Sprinkler,6.13,13836.0,40845.0,236546.0,0.21,0.87
Lettuce,Loamy,Kharif,5.6,6.7,160,35,64,795,1470,16,32,Rainfed,6.32,13836.0,40845.0,244306.0,0.49,0.78
Lettuce,Loamy,Rabi,5.3,7.5,118,73,106,423,627,16,26,Rainfed,4.35,13836.0,40845.0,163841.0,0.5,0.89
Lettuce,Loamy,Summer,5.5,7.6,121,62,41,791,1576,16,29,Flood,4.71,13836.0,40845.0,178546.0,0.42,0.89
Lettuce,Loamy,All,5.8,7.4,72,69,113,388,1000,15,33,Drip,5.24,13836.0,40845.0,200194.0,0.15,0.88
Lettuce,Clay,Kharif,5.5,7.4,140,53,127,583,945,15,28,Rainfed,4.5,13836.0,40845.0,169968.0,0.32,0.82
Lettuce,Clay,Rabi,5.6,6.5,179,30,93,495,720,21,33,Flood,5.66,13836.0,40845.0,217349.0,0.49,0.67
Lettuce,Clay,Summer,5.7,6.8,89,88,127,425,1368,22,38,Sprinkler,5.71,13836.0,40845.0,219391.0,0.24,0.93
Lettuce,Clay,All,5.6,7.5,66,34,78,774,1584,11,22,Drip,4.9,13836.0,40845.0,186306.0,0.55,0.63
Lettuce,Silty,Kharif,5.5,7.0,93,70,32,551,773,16,27,Flood,6.36,13836.0,40845.0,245940.0,0.14,0.84
Lettuce,Silty,Rabi,5.4,7.0,155,40,43,452,662,12,22,Rainfed,6.39,13836.0,40845.0,247166.0,0.6,0.77
Lettuce,Silty,Summer,5.6,7.3,80,86,114,430,754,13,23,Rainfed,5.41,13836.0,40845.0,207137.0,0.48,0.68
Lettuce,Silty,All,5.4,7.8,47,61,37,412,697,21,33,Sprinkler,4.89,13836.0,40845.0,185898.0,0.2,0.63
Lettuce,Peaty,Kharif,5.7,7.5,159,83,75,562,1171,13,27,Drip,4.72,13836.0,40845.0,178954.0,0.52,0.85
Lettuce,Peaty,Rabi,6.0,6.7,119,41,121,405,1344,17,33,Flood,5.21,13836.0,40845.0,198968.0,0.47,0.89
Lettuce,Peaty,Summer,5.6,7.4,149,45,92,480,1062,20,31,Flood,4.66,13836.0,40845.0,176503.0,0.12,0.78
Lettuce,Peaty,All,5.6,6.9,175,65,70,315,632,12,27,Flood,6.0,13836.0,40845.0,231236.0,0.28,0.63
Peas,Sandy,Kharif,5.1,7.0,42,62,47,538,1319,22,37,Drip,4.9,29047.0,29854.0,117239.0,0.29,0.81
Peas,Sandy,Rabi,5.5,6.7,111,29,93,757,1618,16,32,Sprinkler,5.38,29047.0,29854.0,131569.0,0.2,0.62
Peas,Sandy,Summer,5.5,6.6,110,73,35,363,1026,12,27,Flood,4.28,29047.0,29854.0,98729.0,0.11,0.61
Peas,Sandy,All,5.8,7.4,41,79,56,367,979,10,28,Rainfed,4.47,29047.0,29854.0,104402.0,0.11,0.76
Peas,Loamy,Kharif,5.8,7.1,117,55,60,685,1239,16,27,Sprinkler,4.77,29047.0,29854.0,113358.0,0.12,0.7
Peas,Loamy,Rabi,6.0,7.2,71,67,140,616,921,10,23,Rainfed,5.41,29047.0,29854.0,132465.0,0.17,0.95
Peas,Loamy,Summer,5.9,7.6,97,41,31,397,1338,22,37,Rainfed,5.62,29047.0,29854.0,138734.0,0.53,0.69
Peas,Loamy,All,5.8,6.7,117,29,53,468,1372,19,35,Sprinkler,5.16,29047.0,29854.0,125001.0,0.56,0.8
Peas,Clay,Kharif,5.1,7.0,77,72,101,528,1412,11,29,Drip,4.93,29047.0,29854.0,118135.0,0.43,0.94
Peas,Clay,Rabi,5.3,7.6,97,31,53,692,1195,21,32,Sprinkler,4.9,29047.0,29854.0,117239.0,0.54,0.83
Peas,Clay,Summer,5.7,6.8,59,29,83,330,747,10,23,Flood,5.39,29047.0,29854.0,131868.0,0.19,0.64
Peas,Clay,All,5.2,7.4,175,85,129,460,1438,14,31,Drip,5.45,29047.0,29854.0,133659.0,0.15,0.65
Peas,Silty,Kharif,5.9,7.1,155,85,45,699,1308,13,24,Sprinkler,4.64,29047.0,29854.0,109477.0,0.44,0.93
Peas,Silty,Rabi,5.6,6.7,158,33,115,356,802,10,27,Drip,4.34,29047.0,29854.0,100521.0,0.34,0.79
Peas,Silty,Summer,5.4,6.7,180,30,65,520,937,12,28,Flood,4.8,29047.0,29854.0,114254.0,0.13,0.7
Peas,Silty,All,5.1,7.5,148,44,57,396,1008,12,26,Flood,4.82,29047.0,29854.0,114851.0,0.15,0.62
Peas,Peaty,Kharif,5.2,6.7,69,26,134,318,1107,14,27,Rainfed,4.85,29047.0,29854.0,115746.0,0.24,0.91
Peas,Peaty,Rabi,5.7,7.1,140,32,48,675,1583,14,31,Drip,4.16,29047.0,29854.0,95147.0,0.2,0.82
Peas,Peaty,Summer,5.7,6.9,40,32,43,557,1474,19,36,Sprinkler,5.46,29047.0,29854.0,133958.0,0.44,0.66
Peas,Peaty,All,5.7,6.7,125,78,38,792,1005,20,37,Flood,4.47,29047.0,29854.0,104402.0,0.19,0.69
Beans,Sandy,Kharif,5.6,8.0,40,82,131,426,1109,11,21,Rainfed,1.94,31033.0,44602.0,55494.0,0.6,0.89
Beans,Sandy,Rabi,5.5,6.8,77,32,32,455,1408,15,32,Flood,2.06,31033.0,44602.0,60846.0,0.59,0.69
Beans,Sandy,Summer,5.5,7.0,43,65,58,663,1204,18,35,Rainfed,1.71,31033.0,44602.0,45236.0,0.36,0.82
Beans,Sandy,All,5.1,7.1,96,38,65,554,785,13,29,Sprinkler,1.66,31033.0,44602.0,43005.0,0.14,0.92
Beans,Loamy,Kharif,5.4,6.7,110,89,135,767,1427,18,30,Sprinkler,2.19,31033.0,44602.0,66644.0,0.27,0.72
Beans,Loamy,Rabi,5.6,7.9,110,59,44,321,1114,18,33,Rainfed,1.83,31033.0,44602.0,50588.0,0.33,0.94
Beans,Loamy,Summer,5.8,6.9,42,83,138,650,1000,17,29,Sprinkler,1.98,31033.0,44602.0,57278.0,0.43,0.71
Beans,Loamy,All,5.3,7.7,43,78,25,411,900,19,30,Rainfed,1.88,31033.0,44602.0,52818.0,0.1,0.72
Beans,Clay,Kharif,5.8,6.6,75,64,132,445,1159,20,38,Drip,2.23,31033.0,44602.0,68428.0,0.46,0.65
Beans,Clay,Rabi,5.7,7.1,60,57,48,316,1000,15,28,Flood,1.83,31033.0,44602.0,50588.0,0.58,0.63
Beans,Clay,Summer,5.3,7.0,119,42,92,523,1418,15,27,Drip,1.7,31033.0,44602.0,44790.0,0.31,0.67
Beans,Clay,All,5.3,6.9,158,89,43,492,1139,11,23,Flood,2.03,31033.0,44602.0,59508.0,0.35,0.84
Beans,Silty,Kharif,5.4,7.0,159,73,72,536,764,18,28,Flood,1.57,31033.0,44602.0,38991.0,0.17,0.92
Beans,Silty,Rabi,5.8,7.4,135,36,99,578,1357,14,24,Flood,1.6,31033.0,44602.0,40329.0,0.44,0.76
Beans,Silty,Summer,5.8,7.3,53,30,27,438,1303,11,26,Rainfed,2.13,31033.0,44602.0,63968.0,0.38,0.84
Beans,Silty,All,5.9,6.7,170,26,109,404,1132,12,30,Flood,1.61,31033.0,44602.0,40775.0,0.55,0.82
Beans,Peaty,Kharif,5.2,7.4,41,82,99,652,1057,11,22,Rainfed,1.62,31033.0,44602.0,41221.0,0.54,0.78
Beans,Peaty,Rabi,5.2,6.7,46,84,76,500,756,11,25,Flood,1.87,31033.0,44602.0,52372.0,0.19,0.68
Beans,Peaty,Summer,5.8,6.9,152,35,75,374,1225,10,22,Drip,2.13,31033.0,44602.0,63968.0,0.43,0.66
Beans,Peaty,All,5.7,7.3,161,81,57,448,1331,11,28,Sprinkler,2.01,31033.0,44602.0,58616.0,0.3,0.84
Chickpea,Sandy,Kharif,5.0,7.2,139,21,94,455,689,20,37,Rainfed,2.37,19470.0,32011.0,56396.0,0.28,0.65
Chickpea,Sandy,Rabi,5.9,7.2,42,40,65,556,1271,13,28,Flood,2.05,19470.0,32011.0,46152.0,0.19,0.65
Chickpea,Sandy,Summer,5.7,7.3,157,37,55,701,1681,20,34,Flood,1.68,19470.0,32011.0,34308.0,0.52,0.77
Chickpea,Sandy,All,6.0,7.4,86,84,119,637,1375,14,26,Sprinkler,2.11,19470.0,32011.0,48073.0,0.39,0.8
Chickpea,Loamy,Kharif,5.8,6.6,47,40,49,349,1230,11,28,Flood,1.89,19470.0,32011.0,41030.0,0.22,0.87
Chickpea,Loamy,Rabi,5.9,7.7,66,42,113,756,1349,22,38,Rainfed,1.68,19470.0,32011.0,34308.0,0.23,0.61
Chickpea,Loamy,Summer,5.7,7.2,135,23,138,389,917,11,28,Flood,1.74,19470.0,32011.0,36229.0,0.42,0.79
Chickpea,Loamy,All,5.2,7.2,113,48,45,679,1044,16,34,Drip,1.7,19470.0,32011.0,34948.0,0.11,0.94
Chickpea,Clay,Kharif,5.1,6.5,75,20,66,696,1313,19,37,Rainfed,1.91,19470.0,32011.0,41671.0,0.44,0.94
Chickpea,Clay,Rabi,5.7,7.3,88,46,93,723,1408,18,33,Sprinkler,2.13,19470.0,32011.0,48713.0,0.38,0.65
Chickpea,Clay,Summer,5.1,7.1,136,29,92,340,670,22,40,Sprinkler,1.71,19470.0,32011.0,35268.0,0.35,0.62
Chickpea,Clay,All,5.5,6.5,114,52,69,660,1226,11,23,Sprinkler,1.69,19470.0,32011.0,34628.0,0.39,0.9
Chickpea,Silty,Kharif,5.9,7.3,142,27,89,657,970,19,36,Sprinkler,2.16,19470.0,32011.0,49673.0,0.12,0.75
Chickpea,Silty,Rabi,5.2,7.8,55,37,46,580,1531,15,25,Drip,2.03,19470.0,32011.0,45512.0,0.5,0.8
Chickpea,Silty,Summer,5.6,7.8,49,64,29,786,1412,19,30,Flood,2.4,19470.0,32011.0,57356.0,0.24,0.61
Chickpea,Silty,All,5.0,7.3,129,75,81,455,1455,13,23,Rainfed,1.65,19470.0,32011.0,33348.0,0.49,0.67
Chickpea,Peaty,Kharif,5.6,7.1,44,90,81,326,922,22,38,Drip,1.98,19470.0,32011.0,43911.0,0.31,0.65
Chickpea,Peaty,Rabi,5.4,7.8,134,65,44,475,1122,10,23,Drip,1.7,19470.0,32011.0,34948.0,0.11,0.74
Chickpea,Peaty,Summer,5.8,7.7,177,25,122,307,1244,13,23,Rainfed,1.68,19470.0,32011.0,34308.0,0.32,0.7
Chickpea,Peaty,All,5.3,7.4,102,57,36,610,1217,17,28,Rainfed,1.69,19470.0,32011.0,34628.0,0.57,0.67
Pigeonpea,Sandy,Kharif,5.9,7.2,117,66,119,582,1081,20,33,Sprinkler,4.66,32236.0,51044.0,205631.0,0.37,0.64
Pigeonpea,Sandy,Rabi,5.3,7.1,164,55,30,404,744,18,31,Sprinkler,5.51,32236.0,51044.0,249018.0,0.21,0.73
Pigeonpea,Sandy,Summer,5.8,6.7,100,76,103,691,1355,11,21,Flood,5.7,32236.0,51044.0,258717.0,0.24,0.81
Pigeonpea,Sandy,All,5.3,7.9,55,55,129,612,1205,17,27,Flood,4.79,32236.0,51044.0,212266.0,0.12,0.67
